Estado_CVE,Municipio_CVE,Municipio,centroid_lat,centroid_lon,Pertenece
13,073,Tlanchinol,21.032710201046804,-98.64837245145334,True
13,029,Huichapan,20.38377508851077,-99.68107162565548,True
13,036,San Agustín Metzquititlán,20.523530502079176,-98.60397739789884,True
13,003,Actopan,20.31408319599713,-98.88958313016562,True
13,058,Tasquillo,20.542240084920227,-99.37602233567709,True
13,077,Tulancingo de Bravo,20.123727700578225,-98.35058594887612,True
13,053,San Bartolo Tutotepec,20.46802782780081,-98.1910720828644,True
13,002,Acaxochitlán,20.160526090741488,-98.19822262065398,True
13,024,Huasca de Ocampo,20.22579152635354,-98.54320411429568,True
13,081,Zacualtipán de Ángeles,20.65177291280283,-98.58679456982753,True
13,006,Alfajayucan,20.406891898791145,-99.40574817753006,True
13,017,Chapantongo,20.263939232268743,-99.47158821692103,True
13,031,Jacala de Ledezma,20.970593907791386,-99.14766574451164,True
13,052,San Agustín Tlaxiaca,20.096070416197513,-98.94147998486112,True
13,060,Tenango de Doria,20.34341641428613,-98.21042405776797,True
13,068,Tianguistengo,20.778556995867117,-98.54420719115784,True
13,055,Santiago de Anaya,20.411701938914966,-98.98283723623531,True
13,076,Tula de Allende,20.064466375396734,-99.37656081876601,True
13,046,San Felipe Orizatlán,21.261263707198708,-98.58158632534013,True
13,084,Zimapán,20.752848778187097,-99.36548345025963,True
13,019,Chilcuautla,20.32436159839273,-99.25485717809839,True
13,040,La Misión,21.069254175285362,-99.06961345438744,True
13,043,Nicolás Flores,20.786303113098477,-99.17444769109834,True
13,063,Tepeji del Río de Ocampo,19.902580575899336,-99.36347746656577,True
13,008,Apan,19.722517825052055,-98.44777545573544,True
13,028,Huejutla de Reyes,21.127583017826932,-98.45148993280515,True
13,011,Atlapexco,21.02777323641846,-98.36342598489622,True
13,038,Mineral del Chico,20.224088154789737,-98.75199705142718,True
13,016,Cuautepec de Hinojosa,19.98453385573633,-98.2814724103254,True
13,027,Huehuetla,20.513662853878174,-98.06361996006746,True
13,059,Tecozautla,20.5388462317104,-99.63289264276872,True
13,020,Eloxochitlán,20.742372386269317,-98.88067013176337,True
13,030,Ixmiquilpan,20.532458257331964,-99.20125343792083,True
13,070,Tlahuelilpan,20.13158762824463,-99.218909620069,True
13,044,Nopala de Villagrán,20.233182449114263,-99.67164555353072,True
13,047,Pacula,20.99965957136261,-99.31564439597395,True
13,015,Cardonal,20.598698312078522,-99.06000000637596,True
13,025,Huautla,21.038923340510028,-98.24784186999416,True
13,057,Singuilucan,19.987380584894638,-98.49591140898674,True
13,054,San Salvador,20.305701016138755,-99.0489314893917,True
13,079,Xochicoatlán,20.795908884550176,-98.63864008207204,True
13,037,Metztitlán,20.565701513383395,-98.80986128599822,True
13,069,Tizayuca,19.852752672855612,-98.96153406123621,True
13,062,Tepehuacán de Guerrero,21.061414420423368,-98.83337874137044,True
13,071,Tlahuiltepa,20.8656835464139,-98.97221565014392,True
13,065,Tetepango,20.114851871548765,-99.15195605821552,True
13,014,Calnali,20.906072192024304,-98.54825535141147,True
13,034,Lolotla,20.96478646414852,-98.72425582222063,True
13,007,Almoloya,19.74187343741308,-98.32718975445768,True
13,074,Tlaxcoapan,20.09605074236064,-99.231488716535,True
13,033,Juárez Hidalgo,20.83152740949904,-98.83545836534077,True
13,001,Acatlán,20.20718074758711,-98.44055221763793,True
13,082,Zapotlán de Juárez,19.992138320739862,-98.85395848985684,True
13,049,Pisaflores,21.23556275368148,-98.98884384689477,True
13,004,Agua Blanca de Iturbide,20.361190323226566,-98.36991412489792,True
13,039,Mineral del Monte,20.139577026193624,-98.65900918234708,True
13,021,Emiliano Zapata,19.659153452105617,-98.60087075068351,True
13,018,Chapulhuacán,21.128494562808548,-98.95004202865047,True
13,032,Jaltocán,21.14887021268172,-98.52821294116988,True
13,064,Tepetitlán,20.19463702436961,-99.39896273228513,True
13,026,Huazalingo,20.99697967840576,-98.48952603091622,True
13,051,Mineral de la Reforma,20.05799531633649,-98.72015901682823,True
13,061,Tepeapulco,19.81588695570074,-98.49471579472691,True
13,075,Tolcayuca,19.95568273872711,-98.92321841253455,True
13,041,Mixquiahuala de Juárez,20.223896927355508,-99.18067087938466,True
13,045,Omitlán de Juárez,20.173603446989574,-98.6227411225851,True
13,056,Santiago Tulantepec de Lugo Guerrero,20.03583694116693,-98.39184687516722,True
13,080,Yahualica,20.916413437441754,-98.38289258335834,True
13,013,Atotonilco de Tula,19.97300335982554,-99.23156706740666,True
13,050,Progreso de Obregón,20.31422574816795,-99.17800092012261,True
13,022,Epazoyucan,20.032347412136513,-98.64401149945311,True
13,035,Metepec,20.257316485742813,-98.3425218475046,True
13,010,Atitalaquia,20.055674040650644,-99.22150660764338,True
13,009,El Arenal,20.21702382197667,-98.88270372739444,True
13,023,Francisco I. Madero,20.23502896259745,-99.0801875478114,True
13,048,Pachuca de Soto,20.10210636591533,-98.78264038258459,True
13,072,Tlanalapa,19.83574221791951,-98.58732167349707,True
13,067,Tezontepec de Aldama,20.178892596679322,-99.2932505812686,True
13,078,Xochiatipan,20.857621445870794,-98.2873750010313,True
13,066,Villa de Tezontepec,19.91308333297244,-98.8029262309248,True
14,065,Pihuamo,19.14690568500753,-103.38150246404608,True
14,100,Tomatlán,19.97951508748306,-105.16455915473509,True
14,038,Guachinango,20.678964831229088,-104.42148958459622,True
14,078,San Miguel el Alto,20.992379680507316,-102.37976728149532,True
14,024,Cocula,20.38904421479927,-103.82453106540196,True
14,097,Tlajomulco de Zúñiga,20.478691982938326,-103.41703631981638,True
14,108,Tuxpan,19.478398460446268,-103.45701221953999,True
14,035,Encarnación de Díaz,21.555521546395696,-102.19176221669764,True
14,034,Ejutla,19.91219429462082,-104.08169166995543,True
14,036,Etzatlán,20.744050570236467,-104.12327846940924,True
14,056,Santa María del Oro,19.529636333488444,-102.8390604924499,True
14,066,Poncitlán,20.270582214156228,-102.89479180464326,True
14,089,Techaluta de Montenegro,20.092623247638716,-103.5746196818971,True
14,068,Villa Purificación,19.806999087424625,-104.72317549636846,True
14,009,El Arenal,20.754874671611244,-103.67913305253307,True
14,033,Degollado,20.447726095394103,-102.1683052495687,True
14,094,Tequila,21.112415333212763,-103.78082845950047,True
14,114,Villa Corona,20.38955137657608,-103.709105516763,True
14,093,Tepatitlán de Morelos,20.814698767823188,-102.72073084685523,True
14,069,Quitupan,19.80485651955595,-102.86815505851294,True
14,076,San Martín de Bolaños,21.596249741146668,-103.78512529280414,True
14,049,Jilotlán de los Dolores,19.329555647639417,-102.8810048064557,True
14,099,Tolimán,19.552577600279637,-103.93099165342547,True
14,050,Jocotepec,20.314509111744464,-103.41724489046793,True
14,012,Atenguillo,20.336421828700708,-104.55111875611456,True
14,040,Hostotipaquillo,21.057072177121448,-104.07531519478997,True
14,046,Jalostotitlán,21.190569313723028,-102.48879371358596,True
14,001,Acatic,20.77005324193985,-102.90849529323462,True
14,016,Ayotlán,20.488433358093125,-102.34284974453246,True
14,048,Jesús María,20.635220946108504,-102.11964969590768,True
14,086,Tapalpa,19.948353454073093,-103.76512337988291,True
14,042,Huejuquilla el Alto,22.5830989010441,-103.91603434166404,True
14,117,Cañadas de Obregón,21.159360807035448,-102.70154339155314,True
14,083,Tala,20.607660614767997,-103.68219884540926,True
14,109,Unión de San Antonio,21.1543411149608,-101.99811217854479,True
14,060,Mexticacán,21.26421366887388,-102.75386011288184,True
14,061,Mezquitic,22.222339545642555,-103.99455508655899,True
14,080,San Sebastián del Oeste,20.852526090151155,-104.82648445084948,True
14,015,Autlán de Navarro,19.743886447627265,-104.3123596957668,True
14,111,Valle de Guadalupe,21.045654495513567,-102.65198719534702,True
14,088,Tecolotlán,20.258698785737067,-104.0238983519809,True
14,104,Totatiche,21.958996736370473,-103.47843249469823,True
14,091,Teocaltiche,21.48011804122032,-102.5553611370903,True
14,041,Huejúcar,22.31861699152759,-103.23420717762754,True
14,075,San Marcos,20.82482363761642,-104.23192854250327,True
14,077,San Martín Hidalgo,20.449811711499716,-103.90550224228993,True
14,121,Zapotiltic,19.620751820362003,-103.34497422689654,True
14,081,Santa María de los Ángeles,22.193318142966525,-103.18146392795059,True
14,045,Ixtlahuacán del Río,20.89867123771679,-103.22803390381672,True
14,055,Magdalena,20.90793122726105,-104.03123681903378,True
14,122,Zapotitlán de Vadillo,19.515668200317283,-103.75832159577038,True
14,025,Colotlán,22.091887142758544,-103.28713211099685,True
14,053,Lagos de Moreno,21.494321560110873,-101.87984180192386,True
14,102,Tonaya,19.84753838277413,-103.95043504902705,True
14,028,Cuautla,20.193834947626303,-104.5086133375065,True
14,030,Chapala,20.259294328096,-103.18813440509713,True
14,113,San Gabriel,19.709788469053613,-103.7393063820702,True
14,031,Chimaltitán,21.730496470156424,-103.65957647301691,True
14,079,Gómez Farías,19.85682131562996,-103.41702805493865,True
14,112,Valle de Juárez,19.83603369256692,-102.97264320980572,True
14,020,Cabo Corrientes,20.34273309995263,-105.40674153046923,True
14,115,Villa Guerrero,22.028499561351783,-103.6865014653269,True
14,090,Tenamaxtlán,20.14709359872797,-104.16549238807495,True
14,006,Ameca,20.54163073897369,-104.08126183023865,True
14,002,Acatlán de Juárez,20.428150854607093,-103.608676839843,True
14,054,El Limón,19.840988584530034,-104.10080550739075,True
14,119,Zacoalco de Torres,20.235493867095617,-103.56830681350996,True
14,106,Tuxcacuesco,19.6810743869747,-104.03339550917076,True
14,047,Jamay,20.279222658156584,-102.68595946812596,True
14,082,Sayula,19.86193362007341,-103.5942743867668,True
14,008,Arandas,20.766345472492308,-102.30120866118943,True
14,071,San Cristóbal de la Barranca,21.048224560917166,-103.50085791689193,True
14,022,Cihuatlán,19.278032549670655,-104.6144341681636,True
14,062,Mixtlán,20.509210003980535,-104.45296082700688,True
14,123,Zapotlán del Rey,20.4609659385469,-102.9250659058652,True
14,027,Cuautitlán de García Barragán,19.435530840216988,-104.31153599026437,True
14,105,Tototlán,20.548539411039908,-102.7492344163052,True
14,073,San Juan de los Lagos,21.270176888346494,-102.29419445018989,True
14,021,Casimiro Castillo,19.602259007530513,-104.47037757318115,True
14,087,Tecalitlán,19.22569056178462,-103.19247500586951,True
14,017,Ayutla,20.04988258097422,-104.4351992088635,True
14,029,Cuquío,20.95235065911139,-103.0287944901202,True
14,064,Ojuelos de Jalisco,21.809978696819098,-101.71436785096856,True
14,085,Tamazula de Gordiano,19.687797521151964,-103.17910617989321,True
14,116,Villa Hidalgo,21.66782216992881,-102.59309942884661,True
14,110,Unión de Tula,19.992160197925525,-104.25555550927257,True
14,004,Amacueca,19.99903955054329,-103.62321393074727,True
14,011,Atengo,20.318279482487643,-104.27298317397805,True
14,013,Atotonilco el Alto,20.54750110260562,-102.53974879681464,True
14,074,San Julián,20.997177896923468,-102.16303432809885,True
14,019,Bolaños,21.874492170614044,-103.92106347505758,True
14,084,Talpa de Allende,20.299764049804285,-104.95386267197172,True
14,118,Yahualica de González Gallo,21.137290838238446,-102.93369028265397,True
14,058,Mascota,20.57941571145423,-104.81396390741817,True
14,037,El Grullo,19.801319386432322,-104.19537124095439,True
14,044,Ixtlahuacán de los Membrillos,20.391239938909084,-103.20627935749235,True
14,070,El Salto,20.539119994031807,-103.2455186484671,True
14,051,Juanacatlán,20.482238566589178,-103.13431720262209,True
14,125,San Ignacio Cerro Gordo,20.76469695487185,-102.50599684522219,True
14,014,Atoyac,19.99673264695923,-103.47112680015952,True
14,107,Tuxcueca,20.147172984263968,-103.24198603021765,True
14,059,Mazamitla,19.894549942755585,-103.07246423291002,True
14,063,Ocotlán,20.397257426249503,-102.7237357467282,True
14,026,Concepción de Buenos Aires,19.982949392931,-103.23687889813019,True
14,023,Zapotlán el Grande,19.71068897501812,-103.510325810754,True
14,010,Atemajac de Brizuela,20.172329790111238,-103.7314723821116,True
14,095,Teuchitlán,20.679296457585522,-103.83241035845573,True
14,103,Tonila,19.431501743134874,-103.53508927931207,True
14,018,La Barca,20.363507604448305,-102.52459418320754,True
14,032,Chiquilistlán,20.082359384457664,-103.88054311257306,True
14,005,Amatitán,20.849724655674557,-103.71708366051325,True
14,092,Teocuitatlán de Corona,20.10802651262542,-103.34558374666068,True
14,096,Tizapán el Alto,20.1200227185137,-103.07070045907648,True
14,052,Juchitlán,20.053832838883498,-104.0364961236738,True
14,003,Ahualulco de Mercado,20.712152622776646,-103.9350326203222,True
14,007,San Juanito de Escobedo,20.80927015896086,-104.00721482588175,True
14,057,La Manzanilla de la Paz,20.021824513838684,-103.10751569093135,True
14,072,San Diego de Alejandría,20.97018785202533,-102.02304216475035,True
14,124,Zapotlanejo,20.63668660941594,-103.04854659491875,True
14,101,Tonalá,20.61949616633632,-103.2148845534948,True
14,039,Guadalajara,20.676205322975715,-103.33564863961627,True
14,098,San Pedro Tlaquepaque,20.591588173083252,-103.34836845397362,True
14,120,Zapopan,20.795043214860126,-103.49391092613986,True
14,067,Puerto Vallarta,20.698753868867144,-105.14888518609017,True
14,043,La Huerta,19.51513072507332,-104.86323811034636,True
16,084,Tangamandapio,19.890218014721228,-102.45371416791282,True
16,075,Los Reyes,19.652681845446516,-102.39508723329223,True
16,093,Tlalpujahua,19.780017816858592,-100.20633307718826,True
16,095,Tocumbo,19.646977454890667,-102.59321234259008,True
16,024,Cherán,19.734304644090248,-101.99038684069347,True
16,078,Santa Ana Maya,20.03896291982458,-101.03856978504932,True
16,071,Puruándiro,20.115691231382222,-101.52793318687445,True
16,091,Tingüindín,19.78690292880678,-102.50020803875701,True
16,039,Huiramba,19.521614075640915,-101.45655389340969,True
16,014,Coahuayana,18.742857778830526,-103.61512348517721,True
16,085,Tangancícuaro,19.872298814377647,-102.24848983611918,True
16,016,Coeneo,19.795162558731167,-101.62762179177159,True
16,042,Ixtlán,20.15098234365245,-102.40537628200083,True
16,027,Chucándiro,19.89709091820772,-101.36259560391167,True
16,094,Tlazazalca,20.006240201079205,-102.06041158789648,True
16,013,Carácuaro,18.969331927674723,-101.03656748589972,True
16,082,Tacámbaro,19.25445031415638,-101.45222739719547,True
16,087,Taretan,19.32936182510118,-101.89480990756284,True
16,106,Yurécuaro,20.298681196123823,-102.21964616479968,True
16,111,Ziracuaretiro,19.42868889789877,-101.90914978410875,True
16,096,Tumbiscatío,18.55053739225978,-102.51002593111596,True
16,052,Lázaro Cárdenas,18.088461707691003,-102.3752672553513,True
16,062,Pajacuarán,20.145170347507655,-102.52570833908719,True
16,023,Chavinda,20.043783927585995,-102.44674612482703,True
16,100,Tzintzuntzan,19.61007174158815,-101.54993319885617,True
16,045,Jiquilpan,19.97761560998296,-102.7540823894847,True
16,001,Acuitzio,19.465860258916152,-101.3406017420972,True
16,056,Nahuatzen,19.64497990178984,-101.87981139134831,True
16,010,Arteaga,18.36420333818433,-102.27099827711885,True
16,081,Susupuato,19.19098483925881,-100.40676264647662,True
16,020,Cuitzeo,19.980373510422886,-101.1115040861111,True
16,089,Tepalcatepec,19.067927944351812,-102.85870239356892,True
16,040,Indaparapeo,19.765798807290285,-100.9422509968098,True
16,113,José Sixto Verduzco,20.255604968959563,-101.5688108896298,True
16,038,Huetamo,18.65408852072076,-101.10474466285035,True
16,105,Vista Hermosa,20.265451832743135,-102.46970004937404,True
16,047,Jungapeo,19.432957378046545,-100.5185023934798,True
16,101,Tzitzio,19.43221410803083,-100.91388828359331,True
16,057,Nocupétaro,19.093796404217294,-101.21618023964284,True
16,004,Angamacutiro,20.13929244328704,-101.72768537164713,True
16,002,Aguililla,18.77802282277125,-102.7609927514357,True
16,015,Coalcomán de Vázquez Pallares,18.67944048668675,-103.08568726741413,True
16,017,Contepec,19.95800918986317,-100.2070909261096,True
16,044,Jiménez,19.92690678750889,-101.70250080504901,True
16,061,Ocampo,19.57696298061398,-100.33219799207542,True
16,041,Irimbo,19.71728906856251,-100.46783449646087,True
16,032,Erongarícuaro,19.619888598262925,-101.72541756204133,True
16,021,Charapan,19.693033654270096,-102.2280806605488,True
16,035,La Huacana,18.841855467099055,-101.92118814066127,True
16,074,Cojumatlán de Régules,20.11180667747674,-102.87841385810775,True
16,051,Marcos Castellanos,20.045209676724674,-102.9677882628985,True
16,072,Queréndaro,19.726390203400797,-100.84685540639691,True
16,099,Tuzantla,19.221598090463587,-100.61802856387807,True
16,049,Madero,19.342788489287713,-101.17024185086512,True
16,046,Juárez,19.292928202976835,-100.45945391897048,True
16,109,Zináparo,20.18226094531787,-102.01213227582349,True
16,079,Salvador Escalante,19.381244675299417,-101.68751229043214,True
16,112,Zitácuaro,19.438278542144996,-100.33783433405873,True
16,097,Turicato,18.932204456354146,-101.42224222469602,True
16,063,Panindícuaro,20.001790182896745,-101.78227041524023,True
16,012,Buenavista,19.204824275207383,-102.58428544921641,True
16,036,Huandacareo,19.995901109306818,-101.27751086583544,True
16,048,Lagunillas,19.57822477725721,-101.41060609345132,True
16,018,Copándaro,19.91544072281358,-101.22196320265998,True
16,003,Álvaro Obregón,19.873565611795478,-101.021840985705,True
16,034,Hidalgo,19.61253902978723,-100.67773884507321,True
16,092,Tiquicheo de Nicolás Romero,19.057730407805334,-100.79618366382392,True
16,068,Peribán,19.495374459545975,-102.45275977177253,True
16,065,Paracho,19.65361462398829,-102.07114486631531,True
16,054,Morelos,19.98964687398081,-101.44297749077641,True
16,088,Tarímbaro,19.81650302141473,-101.15753865766885,True
16,007,Aporo,19.662238403904585,-100.39665026534546,True
16,005,Angangueo,19.629320916848997,-100.29815299614023,True
16,076,Sahuayo,20.054600369168437,-102.76551245424973,True
16,110,Zinapécuaro,19.87089625427354,-100.76927385419121,True
16,080,Senguio,19.746723726290103,-100.3411799920601,True
16,006,Apatzingán,18.93859098011261,-102.42322887432032,True
16,104,Villamar,19.993765469848263,-102.58641443288488,True
16,026,Chinicuila,18.763219152439614,-103.40852716477971,True
16,055,Múgica,18.970732489257106,-102.12361053869668,True
16,008,Aquila,18.373811197585653,-103.23563345520672,True
16,107,Zacapu,19.824444672525544,-101.82837126116885,True
16,067,Penjamillo,20.10405507375724,-101.89548704962148,True
16,059,Nuevo Urecho,19.159130824571037,-101.86353639103757,True
16,037,Huaniqueo,19.891682896416313,-101.49667689923693,True
16,053,Morelia,19.667260456299708,-101.27931236913525,True
16,060,Numarán,20.250106658383196,-101.9594614392568,True
16,031,Epitacio Huerta,20.14644114072356,-100.28945095696423,True
16,086,Tanhuato,20.259470408537553,-102.34213193342582,True
16,043,Jacona,19.934512873303404,-102.31596423917627,True
16,058,Nuevo Parangaricutiro,19.40785003568998,-102.1958951453165,True
16,028,Churintzio,20.128707139312954,-102.07771455175431,True
16,009,Ario,19.156122083470546,-101.7068035793556,True
16,033,Gabriel Zamora,19.158800439261466,-102.00712852215423,True
16,070,Purépero,19.910787957299938,-101.9921161196096,True
16,011,Briseñas,20.23779561477131,-102.58837402460892,True
16,103,Venustiano Carranza,20.143425009139435,-102.6661620767897,True
16,098,Tuxpan,19.568545637361233,-100.4880514772128,True
16,019,Cotija,19.758877701911384,-102.70005727818645,True
16,022,Charo,19.668265468459175,-101.01282539561986,True
16,025,Chilchota,19.813228666275794,-102.1011529307719,True
16,066,Pátzcuaro,19.49441662576913,-101.59875549992607,True
16,050,Maravatío,19.889263238875312,-100.4302952389504,True
16,030,Ecuandureo,20.155971670510816,-102.24283168717001,True
16,108,Zamora,20.032812725872784,-102.26404587993443,True
16,077,San Lucas,18.566133160955324,-100.76227036413593,True
16,102,Uruapan,19.443928204672417,-102.10572114756557,True
16,069,La Piedad,20.30618222899477,-102.07219923686225,True
16,073,Quiroga,19.695105656063728,-101.53956514108275,True
16,064,Parácuaro,19.062551114394203,-102.21243086244955,True
16,083,Tancítaro,19.330930089030343,-102.34664741114005,True
16,029,Churumuco,18.689432796587393,-101.61651217424951,True
16,090,Tingambato,19.513825244664087,-101.85082054022351,True
17,005,Coatlán del Río,18.73096607625124,-99.44645025715185,True
17,006,Cuautla,18.827071503437615,-98.96127102235278,True
17,025,Tlaquiltenango,18.498975335541978,-99.07455823364842,True
17,030,Yecapixtla,18.852913921531126,-98.85658460686805,True
17,004,Ayala,18.71676734924756,-98.9787268085415,True
17,021,Tetecala,18.693269055483487,-99.41210303884107,True
17,028,Xochitepec,18.762070914708435,-99.23564357190837,True
17,002,Atlatlahucan,18.934953080134086,-98.89430645114128,True
17,020,Tepoztlán,18.981688421581975,-99.10548621157236,True
17,009,Huitzilac,19.057716621508924,-99.23655483820917,True
17,014,Mazatepec,18.686438628630235,-99.36499037082852,True
17,023,Tlalnepantla,19.038804763060266,-98.99022979973931,True
17,001,Amacuzac,18.58970502052153,-99.38746094300554,True
17,033,Temoac,18.758998211828928,-98.79049822793327,True
17,015,Miacatlán,18.803632427818446,-99.35585579237826,True
17,013,Jonacatepec de Leandro Valle,18.66453019188651,-98.8099622410529,True
17,026,Tlayacapan,18.953747319074772,-98.97579108333758,True
17,027,Totolapan,19.000077310341734,-98.91823562640086,True
17,032,Zacualpan de Amilpas,18.80708314220599,-98.7527858727326,True
17,019,Tepalcingo,18.574666005134034,-98.89477103220209,True
17,003,Axochiapan,18.525270596834957,-98.75178747509005,True
17,008,Emiliano Zapata,18.813781841945996,-99.18091071499109,True
17,007,Cuernavaca,18.939377330000138,-99.26368422594913,True
17,024,Tlaltizapán de Zapata,18.70546034537289,-99.10856590990689,True
17,012,Jojutla,18.583818394800037,-99.22262245770436,True
17,017,Puente de Ixtla,18.578192226081377,-99.28522312287465,True
17,010,Jantetelco,18.684866864346613,-98.76405554312318,True
17,011,Jiutepec,18.885443776728987,-99.16643923170959,True
17,016,Ocuituco,18.881559388628414,-98.78043396765726,True
17,022,Tetela del Volcán,18.905799830738445,-98.70760044316698,True
17,029,Yautepec,18.872266061891242,-99.05274563362144,True
17,018,Temixco,18.841724520457994,-99.27207950514199,True
17,031,Zacatepec,18.655940008717447,-99.20340205902988,True
18,019,La Yesca,21.542616781009613,-104.15112884921577,True
18,010,Rosamorada,22.117337744348035,-105.21412102794987,True
18,005,Huajicori,22.788702149555892,-105.24400800317144,True
18,003,Amatlán de Cañas,20.847932346705775,-104.40028417124795,True
18,002,Ahuacatlán,21.040814864810397,-104.57750281828032,True
18,009,Del Nayar,22.12920586383129,-104.6570831093548,True
18,014,Santa María del Oro,21.356541429006388,-104.58999729889749,True
18,016,Tecuala,22.33660394327248,-105.51937523487446,True
18,020,Bahía de Banderas,20.84677650570172,-105.27061649947578,True
18,006,Ixtlán del Río,21.033850216300817,-104.30798228398585,True
18,001,Acaponeta,22.465152971973552,-105.25892550645143,True
18,008,Xalisco,21.390541551523583,-104.96157659756811,True
18,013,San Pedro Lagunillas,21.161091374748377,-104.74868675203932,True
18,018,Tuxpan,21.96172057135195,-105.3750775533076,True
18,011,Ruíz,21.99068418540055,-104.96315035213084,True
18,017,Tepic,21.621629037323515,-104.84009557569347,True
18,007,Jala,21.18366985248996,-104.39958525089224,True
18,012,San Blas,21.567055489180586,-105.48641097279393,False
18,004,Compostela,21.13118620232969,-105.05675914779218,True
18,015,Santiago Ixcuintla,21.85360844070638,-105.32167335321002,True
19,038,Montemorelos,25.12631456692217,-99.80862818018439,True
19,011,Cerralvo,26.072446902462442,-99.7055677329798,True
19,032,Lampazos de Naranjo,27.050832022218824,-100.41832366204034,True
19,050,Vallecillo,26.648924783610504,-99.88461120631982,True
19,033,Linares,24.851673987156772,-99.52943551900583,True
19,015,Doctor Coss,25.96406655284506,-99.0306807067892,True
19,005,Anáhuac,27.342186865558862,-100.02551690348311,True
19,003,Los Aldamas,26.09093620183842,-99.27332218002972,True
19,030,Iturbide,24.63836443772729,-99.8487270372324,True
19,013,China,25.480093573411004,-98.97273575852543,True
19,016,Doctor González,25.849291277418715,-99.80493568028461,True
19,022,General Terán,25.27611551949145,-99.4134442960527,True
19,019,San Pedro Garza García,25.64487617993695,-100.3749168216835,True
19,021,General Escobedo,25.822266055363766,-100.35547895001551,True
19,039,Monterrey,25.645397959036806,-100.31132570114042,True
19,040,Parás,26.584154415231335,-99.60165620884176,True
19,035,Melchor Ocampo,26.048720590364344,-99.4935265095159,True
19,051,Villaldama,26.470008436277897,-100.34817067668266,True
19,042,Los Ramones,25.653999762877213,-99.58771552004727,True
19,018,García,25.80900011933179,-100.65960534020836,True
19,048,Santa Catarina,25.574679972853943,-100.48397022552697,True
19,029,Hualahuises,24.884016847134998,-99.67871432498916,True
19,024,General Zaragoza,23.901092935970727,-99.74026538985404,True
19,014,Doctor Arroyo,23.85988032456876,-100.30633153798142,True
19,025,General Zuazua,25.911867022269465,-100.13353197673152,True
19,041,Pesquería,25.736852159270683,-99.9770315916366,True
19,009,Cadereyta Jiménez,25.524681158663103,-99.91408321109174,True
19,034,Marín,25.87445251527811,-99.96508610383285,True
19,012,Ciénega de Flores,25.97685865365524,-100.18565831109156,True
19,037,Mina,26.28567471427385,-100.78647552178377,True
19,046,San Nicolás de los Garza,25.736673638557566,-100.27156440186734,True
19,044,Sabinas Hidalgo,26.574561772788964,-100.14897395605801,True
19,028,Higueras,26.033407917481327,-99.99731131363406,True
19,010,El Carmen,25.900043215250996,-100.35665284089596,True
19,001,Abasolo,25.940532942873787,-100.40516589787049,True
19,047,Hidalgo,25.998706738955406,-100.45304558535688,True
19,017,Galeana,24.76047068303408,-100.39242621593928,True
19,023,General Treviño,26.212814577030393,-99.44574768959494,True
19,008,Bustamante,26.571771743996933,-100.56176219645364,True
19,002,Agualeguas,26.29911966710548,-99.70295026821408,True
19,036,Mier y Noriega,23.417920298429905,-100.16052510488095,True
19,004,Allende,25.301557586148434,-100.03061549412674,True
19,031,Juárez,25.614342453719214,-100.12235536480459,True
19,007,Aramberri,24.22539949007733,-99.88669851493864,True
19,049,Santiago,25.38526134403097,-100.23796657011319,True
19,027,Los Herreras,25.916275163612276,-99.41387109429594,True
19,020,General Bravo,25.803357162962353,-98.84772936279867,True
19,043,Rayones,25.065683955966616,-100.12770969560111,True
19,006,Apodaca,25.7922585182828,-100.18686710109773,True
19,026,Guadalupe,25.672843126878536,-100.20588166831524,True
19,045,Salinas Victoria,26.160785880225422,-100.27104929419131,True
20,440,Santa María Totolapilla,16.622516553322466,-95.61540986385955,True
20,503,Santiago Zoochila,17.2165125824124,-96.25080500075217,True
20,341,San Pedro Yucunama,17.57767639802106,-97.48073898792552,True
20,540,Villa de Tamazulápam del Progreso,17.690102276064604,-97.58036217313145,True
20,356,Santa Ana del Valle,17.011801869202696,-96.46510394957174,True
20,521,Santo Domingo Tonaltepec,17.607160425550994,-97.35473805320264,True
20,504,Nuevo Zoquiápam,17.26099688361474,-96.64664895139515,True
20,244,San Martín Toxpalan,18.107328200353443,-97.03079178305985,True
20,535,San Vicente Lachixío,16.65250773795526,-97.03832401231739,True
20,151,San Francisco Teopan,17.890699106856232,-97.54274264887097,True
20,538,Sitio de Xitlapehua,16.35967317269417,-96.53891094465591,True
20,552,Tlacotepec Plumas,17.871483293795976,-97.47481014677952,True
20,152,San Francisco Tlapancingo,17.476241165217054,-98.26267537524363,True
20,302,San Pedro Atoyac,16.51893768833797,-97.96924914660649,True
20,468,Santiago Jocotepec,17.65574733393603,-95.98240490639631,True
20,051,Magdalena Teitipac,16.89071640178329,-96.55756054732859,True
20,370,Santa Catarina Tayata,17.33537375355665,-97.5509188524838,True
20,556,La Trinidad Vista Hermosa,17.776226669847535,-97.50244772715395,True
20,111,San Antonio Tepetlapa,16.540677809779595,-98.04815901967086,True
20,072,San José del Progreso,16.67238511969925,-96.66512564843276,True
20,364,Santa Catarina Juquila,16.17786121477061,-97.29594409131053,True
20,560,Villa Díaz Ordaz,17.058271387403387,-96.37971108656005,True
20,546,Teotitlán del Valle,17.05552805769589,-96.51760751264578,True
20,033,Guadalupe Etla,17.177048586031074,-96.80304617197494,True
20,139,San Francisco Chapulapa,17.9056057450498,-96.74635253344653,True
